No,IDBrokerSummary,Date,IDFirm,FirmName,Volume,Value,Frequency,Year
32,793420,2019-07-10T00:00:00,EL,Evergreen Sekuritas Indonesia,216621200.0,49645412200.0,4444.0,2019
33,793421,2019-07-10T00:00:00,EP,MNC Sekuritas,430405100.0,153396567700.0,49634.0,2019
34,793422,2019-07-10T00:00:00,ES,EKOKAPITAL SEKURITAS,6827800.0,5747969100.0,469.0,2019
35,793423,2019-07-10T00:00:00,FM,ONIX SEKURITAS,46110700.0,47886795300.0,2604.0,2019
36,793424,2019-07-10T00:00:00,FO,Forte Global Sekuritas,3010000.0,371833500.0,62.0,2019
37,793425,2019-07-10T00:00:00,FS,Yuanta Sekuritas Indonesia,1628798600.0,159496519700.0,6286.0,2019
38,793426,2019-07-10T00:00:00,FZ,Waterfront Sekuritas Indonesia,268286300.0,92121987900.0,9382.0,2019
39,793427,2019-07-10T00:00:00,GA,BNC Sekuritas Indonesia,188128500.0,46442107500.0,2850.0,2019
40,793428,2019-07-10T00:00:00,GI,Mahastra Andalan Sekuritas,365900.0,498620600.0,48.0,2019
41,793429,2019-07-10T00:00:00,GR,PANIN SEKURITAS Tbk.,326342800.0,226215363400.0,14278.0,2019
42,793430,2019-07-10T00:00:00,GW,HSBC Sekuritas Indonesia,7800000.0,37142624500.0,125.0,2019
43,793431,2019-07-10T00:00:00,HD,KGI Sekuritas Indonesia,611805600.0,187292810200.0,4949.0,2019
44,793432,2019-07-10T00:00:00,HP,Henan Putihrai Sekuritas,409815170.0,78780483100.0,10211.0,2019
45,793433,2019-07-10T00:00:00,ID,Anugerah Sekuritas Indonesia,373697500.0,49607298600.0,2037.0,2019
46,793434,2019-07-10T00:00:00,IF,SAMUEL SEKURITAS INDONESIA,115287200.0,111329318800.0,4376.0,2019
47,793435,2019-07-10T00:00:00,IH,Pacific 2000 Sekuritas,384760600.0,85366266400.0,3507.0,2019
48,793436,2019-07-10T00:00:00,II,Danatama Makmur Sekuritas,854690033.0,108869669033.0,1632.0,2019
49,793437,2019-07-10T00:00:00,IN,INVESTINDO NUSANTARA SEKURITA,232013800.0,36911635300.0,2800.0,2019
50,793438,2019-07-10T00:00:00,IP,Indosurya Bersinar Sekuritas,25303500.0,19521161500.0,1711.0,2019
51,793439,2019-07-10T00:00:00,IT,INTI TELADAN SEKURITAS,1089100.0,1541842900.0,160.0,2019
52,793440,2019-07-10T00:00:00,IU,Indo Capital Sekuritas,51336900.0,45356437800.0,3159.0,2019
53,793441,2019-07-10T00:00:00,KI,Ciptadana Sekuritas Asia,970154800.0,154511790700.0,4190.0,2019
54,793442,2019-07-10T00:00:00,KK,Phillip Sekuritas Indonesia,487421900.0,309703605108.0,35995.0,2019
55,793443,2019-07-10T00:00:00,KS,Kresna Sekuritas,195391800.0,133664921400.0,5970.0,2019
56,793444,2019-07-10T00:00:00,KW,Corpus Sekuritas Indonesia,18828200.0,2504827000.0,27.0,2019
57,793445,2019-07-10T00:00:00,KZ,CLSA Sekuritas Indonesia,177399300.0,546861979500.0,20321.0,2019
58,793446,2019-07-10T00:00:00,LG,Trimegah Sekuritas Indonesia Tbk.,221584762.0,307598496644.0,15147.0,2019
59,793447,2019-07-10T00:00:00,LH,Royal Investium Sekuritas,357569100.0,88119657500.0,4137.0,2019
60,793448,2019-07-10T00:00:00,LS,Reliance Sekuritas Indonesia Tbk.,1362244600.0,210646279500.0,6898.0,2019
61,793449,2019-07-10T00:00:00,MG,Semesta Indovest Sekuritas,304912800.0,125832483500.0,12246.0,2019
62,793450,2019-07-10T00:00:00,MI,Victoria Sekuritas Indonesia,44879000.0,25483842400.0,2428.0,2019
63,793451,2019-07-10T00:00:00,MK,Ekuator Swarna Sekuritas,43394400.0,40932047900.0,2083.0,2019
64,793452,2019-07-10T00:00:00,ML,Merrill Lynch Sekuritas Indonesia,400.0,3172500.0,2.0,2019
65,793453,2019-07-10T00:00:00,MS,Morgan Stanley Sekuritas Indonesia,134047160.0,603137133290.0,16613.0,2019
66,793454,2019-07-10T00:00:00,MU,Minna Padi Investama Sekuritas,48408600.0,27620744800.0,1304.0,2019
67,793455,2019-07-10T00:00:00,NI,BNI Sekuritas,368955630.0,223606916200.0,34244.0,2019
68,793456,2019-07-10T00:00:00,OD,DANAREKSA SEKURITAS,249602914.0,441113410848.0,18930.0,2019
69,793457,2019-07-10T00:00:00,OK,NET SEKURITAS,2729800.0,2008394100.0,92.0,2019
70,793458,2019-07-10T00:00:00,PC,FAC Sekuritas Indonesia,57650200.0,74322900900.0,2865.0,2019
71,793459,2019-07-10T00:00:00,PD,Indo Premier Sekuritas,595923384.0,479243622160.0,61907.0,2019
72,793460,2019-07-10T00:00:00,PF,Danasakti Sekuritas Indonesia,30680800.0,19736769000.0,2976.0,2019
73,793461,2019-07-10T00:00:00,PG,Panca Global Sekuritas,477940400.0,91756859500.0,936.0,2019
74,793462,2019-07-10T00:00:00,PI,Magenta Kapital Sekuritas Indonesia,7076300.0,1016738900.0,290.0,2019
75,793463,2019-07-10T00:00:00,PK,Pratama Capital Sekuritas,1632500.0,760838000.0,139.0,2019
76,793464,2019-07-10T00:00:00,PO,Pilarmas Investindo Sekuritas,648530800.0,128005659600.0,2527.0,2019
77,793465,2019-07-10T00:00:00,PP,Aldiracita Sekuritas Indonesia,4160000.0,1149620000.0,48.0,2019
78,793466,2019-07-10T00:00:00,PS,PARAMITRA ALFA SEKURITAS,183719300.0,49745465400.0,3777.0,2019
79,793467,2019-07-10T00:00:00,QA,Pool Advista Sekuritas,67883300.0,72215450900.0,4178.0,2019
80,793468,2019-07-10T00:00:00,RB,Nikko Sekuritas Indonesia,17975498.0,11869479930.0,356.0,2019
81,793469,2019-07-10T00:00:00,RF,Buana Capital Sekuritas,98663700.0,39214391700.0,1482.0,2019
82,793470,2019-07-10T00:00:00,RG,Profindo Sekuritas Indonesia,101504300.0,52447849100.0,5605.0,2019
83,793471,2019-07-10T00:00:00,RO,NISP SEKURITAS,177993000.0,70431719700.0,7304.0,2019
84,793472,2019-07-10T00:00:00,RS,Yulie Sekuritas Indonesia Tbk.,1845500.0,929834000.0,195.0,2019
85,793473,2019-07-10T00:00:00,RX,Macquarie Sekuritas Indonesia,249383800.0,615418738800.0,14495.0,2019
86,793474,2019-07-10T00:00:00,SA,BOSOWA SEKURITAS,962081960.0,124672800200.0,4839.0,2019
87,793475,2019-07-10T00:00:00,SC,IMG Sekuritas,30000.0,178950000.0,13.0,2019
88,793476,2019-07-10T00:00:00,SF,Surya Fajar Sekuritas,1700632200.0,138890873900.0,1931.0,2019
89,793477,2019-07-10T00:00:00,SH,Artha Sekuritas Indonesia,423081796.0,146948894552.0,3516.0,2019
90,793478,2019-07-10T00:00:00,SQ,BCA Sekuritas,48520810.0,46836251950.0,5401.0,2019
91,793479,2019-07-10T00:00:00,SS,Supra Sekuritas Indonesia,5945500.0,2757411500.0,232.0,2019
92,793480,2019-07-10T00:00:00,TF,Universal Broker Indonesia Sekuritas,772232800.0,186742441600.0,4634.0,2019
93,793481,2019-07-10T00:00:00,TP,OCBC Sekuritas Indonesia,430572300.0,148332463900.0,9315.0,2019
94,793482,2019-07-10T00:00:00,TS,Dwidana Sakti Sekuritas,137456200.0,12046899000.0,605.0,2019
95,793483,2019-07-10T00:00:00,TX,Dhanawibawa Sekuritas Indonesia,131502484.0,46304557778.0,901.0,2019
96,793484,2019-07-10T00:00:00,XA,NH Korindo Sekuritas Indonesia,6165595800.0,464784304900.0,14657.0,2019
97,793485,2019-07-10T00:00:00,XC,Primasia Unggul Sekuritas,3018900.0,1100030700.0,167.0,2019
98,793486,2019-07-10T00:00:00,XL,Mahakarya Artha Sekuritas,27921800.0,5868429300.0,1787.0,2019
99,793487,2019-07-10T00:00:00,YB,Jasa Utama Capital Sekuritas,356608500.0,203503176700.0,16667.0,2019
100,793488,2019-07-10T00:00:00,YJ,Lotus Andalan Sekuritas,859712500.0,195654375700.0,13581.0,2019
101,793489,2019-07-10T00:00:00,YO,Amantara Sekuritas Indonesia,611400.0,500056500.0,38.0,2019
102,793490,2019-07-10T00:00:00,YP,Mirae Asset Sekuritas Indonesia,1456028184.0,801438142400.0,116420.0,2019
103,793491,2019-07-10T00:00:00,YU,CGS-CIMB Sekuritas Indonesia,533200296.0,905204235150.0,26681.0,2019
104,793492,2019-07-10T00:00:00,ZP,Maybank Kim Eng Sekuritas,344589112.0,581988230188.0,29987.0,2019
105,793493,2019-07-10T00:00:00,ZR,Bumiputera Sekuritas,26334500.0,12522354000.0,2663.0,2019
1,793598,2019-07-11T00:00:00,AD,OSO Sekuritas Indonesia,347224500.0,105999731100.0,6390.0,2019
2,793599,2019-07-11T00:00:00,AF,Harita Kencana Sekuritas,6102900.0,3560946300.0,233.0,2019
3,793600,2019-07-11T00:00:00,AG,Kiwoom Sekuritas Indonesia,383158500.0,104896883400.0,7359.0,2019
4,793601,2019-07-11T00:00:00,AH,Shinhan Sekuritas Indonesia,230508400.0,38578482400.0,1057.0,2019
5,793602,2019-07-11T00:00:00,AI,UOB Kay Hian Sekuritas,127030000.0,345423411400.0,7462.0,2019
6,793603,2019-07-11T00:00:00,AK,UBS Sekuritas Indonesia,305528794.0,990326709080.0,24425.0,2019
7,793604,2019-07-11T00:00:00,AN,Wanteg Sekuritas,240706300.0,76329973900.0,2364.0,2019
8,793605,2019-07-11T00:00:00,AO,ERDIKHA ELIT SEKURITAS,112390900.0,83991388000.0,5044.0,2019
9,793606,2019-07-11T00:00:00,AP,Pacific Sekuritas Indonesia,6068000.0,4125520000.0,40.0,2019
10,793607,2019-07-11T00:00:00,AR,Binaartha Sekuritas,62537800.0,21974966300.0,894.0,2019
11,793608,2019-07-11T00:00:00,AT,Phintraco Sekuritas,55589500.0,34711507600.0,9749.0,2019
12,793609,2019-07-11T00:00:00,AZ,Sucor Sekuritas,160699100.0,101698954300.0,5563.0,2019
13,793610,2019-07-11T00:00:00,BF,Inti Fikasa Sekuritas,103695500.0,18221734400.0,151.0,2019
14,793611,2019-07-11T00:00:00,BK,J.P. Morgan Sekuritas Indonesia,139428294.0,457770357182.0,21929.0,2019
15,793612,2019-07-11T00:00:00,BQ,Korea Investment and Sekuritas Indonesia,296612600.0,82258486500.0,5101.0,2019
16,793613,2019-07-11T00:00:00,BR,Trust Sekuritas,84488292.0,51587198672.0,2595.0,2019
17,793614,2019-07-11T00:00:00,BS,Equity Sekuritas Indonesia,83317500.0,28922386600.0,443.0,2019
18,793615,2019-07-11T00:00:00,BZ,BATAVIA PROSPERINDO SEKURITAS,4771500.0,5653022800.0,331.0,2019
19,793616,2019-07-11T00:00:00,CC,MANDIRI SEKURITAS,850652000.0,743301748000.0,73215.0,2019
20,793617,2019-07-11T00:00:00,CD,Mega Capital Sekuritas,324234900.0,179320533538.0,4113.0,2019
21,793618,2019-07-11T00:00:00,CG,Citigroup Sekuritas Indonesia,77948920.0,255237383700.0,24014.0,2019
22,793619,2019-07-11T00:00:00,CP,Valbury Sekuritas Indonesia,2367646900.0,463850561500.0,14195.0,2019
23,793620,2019-07-11T00:00:00,CS,Credit Suisse Sekuritas Indonesia,229996900.0,588614064400.0,20872.0,2019
24,793621,2019-07-11T00:00:00,DB,Deutsche Sekuritas Indonesia,140592000.0,544327749800.0,5215.0,2019
25,793622,2019-07-11T00:00:00,DD,Makindo Sekuritas,108600.0,140396000.0,20.0,2019
26,793623,2019-07-11T00:00:00,DH,SINARMAS SEKURITAS,310719416.0,176063936060.0,17526.0,2019
27,793624,2019-07-11T00:00:00,DM,Masindo Artha Sekuritas,101398300.0,11557862200.0,421.0,2019
28,793625,2019-07-11T00:00:00,DP,DBS Vickers Sekuritas Indonesia,27941600.0,22516880800.0,1383.0,2019
29,793626,2019-07-11T00:00:00,DR,RHB Sekuritas Indonesia,786628700.0,284476871700.0,23899.0,2019
30,793627,2019-07-11T00:00:00,DU,Varia Inti Sekuritas,525000.0,415187500.0,24.0,2019
31,793628,2019-07-11T00:00:00,DX,Bahana Sekuritas,235108000.0,160589496100.0,10522.0,2019
32,793629,2019-07-11T00:00:00,EL,Evergreen Sekuritas Indonesia,154084900.0,77333236600.0,4044.0,2019
33,793630,2019-07-11T00:00:00,EP,MNC Sekuritas,537321600.0,226415874300.0,65092.0,2019
34,793631,2019-07-11T00:00:00,ES,EKOKAPITAL SEKURITAS,16039800.0,7433490200.0,572.0,2019
35,793632,2019-07-11T00:00:00,FM,ONIX SEKURITAS,73418100.0,34148432600.0,1998.0,2019
36,793633,2019-07-11T00:00:00,FO,Forte Global Sekuritas,2571700.0,191138500.0,57.0,2019
37,793634,2019-07-11T00:00:00,FS,Yuanta Sekuritas Indonesia,2214368800.0,216708724000.0,8410.0,2019
38,793635,2019-07-11T00:00:00,FZ,Waterfront Sekuritas Indonesia,148143800.0,59861474200.0,6226.0,2019
39,793636,2019-07-11T00:00:00,GA,BNC Sekuritas Indonesia,242299500.0,90474265300.0,2283.0,2019
40,793637,2019-07-11T00:00:00,GI,Mahastra Andalan Sekuritas,265800.0,555410200.0,66.0,2019
41,793638,2019-07-11T00:00:00,GR,PANIN SEKURITAS Tbk.,330504800.0,295491242000.0,17990.0,2019
42,793639,2019-07-11T00:00:00,GW,HSBC Sekuritas Indonesia,13438500.0,43041384000.0,1234.0,2019
43,793640,2019-07-11T00:00:00,HD,KGI Sekuritas Indonesia,671826800.0,168272093000.0,5520.0,2019
44,793641,2019-07-11T00:00:00,HP,Henan Putihrai Sekuritas,193910000.0,71213856000.0,10464.0,2019
45,793642,2019-07-11T00:00:00,ID,Anugerah Sekuritas Indonesia,258721701.0,39715345596.0,2020.0,2019
46,793643,2019-07-11T00:00:00,IF,SAMUEL SEKURITAS INDONESIA,91346400.0,112873156900.0,4133.0,2019
47,793644,2019-07-11T00:00:00,IH,Pacific 2000 Sekuritas,625292800.0,78085992000.0,3431.0,2019
48,793645,2019-07-11T00:00:00,II,Danatama Makmur Sekuritas,10693922.0,3345719996.0,82.0,2019
49,793646,2019-07-11T00:00:00,IN,INVESTINDO NUSANTARA SEKURITA,29158000.0,43261150400.0,2203.0,2019
50,793647,2019-07-11T00:00:00,IP,Indosurya Bersinar Sekuritas,166768400.0,42812663700.0,2531.0,2019
51,793648,2019-07-11T00:00:00,IT,INTI TELADAN SEKURITAS,750200.0,515915000.0,42.0,2019
52,793649,2019-07-11T00:00:00,IU,Indo Capital Sekuritas,51609500.0,50060113200.0,2447.0,2019
53,793650,2019-07-11T00:00:00,KI,Ciptadana Sekuritas Asia,364445017.0,208098664656.0,5298.0,2019
54,793651,2019-07-11T00:00:00,KK,Phillip Sekuritas Indonesia,583388124.0,292086508700.0,40118.0,2019
55,793652,2019-07-11T00:00:00,KS,Kresna Sekuritas,410436320.0,262200897740.0,11937.0,2019
56,793653,2019-07-11T00:00:00,KW,Corpus Sekuritas Indonesia,6084000.0,8729588500.0,16.0,2019
57,793654,2019-07-11T00:00:00,KZ,CLSA Sekuritas Indonesia,206809200.0,442211059100.0,11263.0,2019
58,793655,2019-07-11T00:00:00,LG,Trimegah Sekuritas Indonesia Tbk.,194337100.0,243417561300.0,16287.0,2019
59,793656,2019-07-11T00:00:00,LH,Royal Investium Sekuritas,212535600.0,107060665000.0,3826.0,2019
60,793657,2019-07-11T00:00:00,LS,Reliance Sekuritas Indonesia Tbk.,918010500.0,164801787800.0,10481.0,2019
61,793658,2019-07-11T00:00:00,MG,Semesta Indovest Sekuritas,287442300.0,166239163500.0,12321.0,2019
62,793659,2019-07-11T00:00:00,MI,Victoria Sekuritas Indonesia,41312900.0,28714487600.0,2199.0,2019
63,793660,2019-07-11T00:00:00,MK,Ekuator Swarna Sekuritas,546665600.0,199279334000.0,3359.0,2019
64,793661,2019-07-11T00:00:00,MS,Morgan Stanley Sekuritas Indonesia,353331000.0,2061744856100.0,9301.0,2019
65,793662,2019-07-11T00:00:00,MU,Minna Padi Investama Sekuritas,76622682.0,24412894860.0,763.0,2019
66,793663,2019-07-11T00:00:00,NI,BNI Sekuritas,425638000.0,339048681400.0,38814.0,2019
67,793664,2019-07-11T00:00:00,OD,DANAREKSA SEKURITAS,226613160.0,211629662400.0,14824.0,2019
68,793665,2019-07-11T00:00:00,OK,NET SEKURITAS,4948700.0,5589078000.0,131.0,2019
69,793666,2019-07-11T00:00:00,PC,FAC Sekuritas Indonesia,315977100.0,176471195400.0,4358.0,2019
70,793667,2019-07-11T00:00:00,PD,Indo Premier Sekuritas,643293006.0,443956865238.0,68500.0,2019
71,793668,2019-07-11T00:00:00,PF,Danasakti Sekuritas Indonesia,30495900.0,19489164700.0,2060.0,2019
72,793669,2019-07-11T00:00:00,PG,Panca Global Sekuritas,447596600.0,67892491800.0,684.0,2019
73,793670,2019-07-11T00:00:00,PI,Magenta Kapital Sekuritas Indonesia,3353000.0,2259746900.0,210.0,2019
74,793671,2019-07-11T00:00:00,PK,Pratama Capital Sekuritas,940500.0,933479200.0,92.0,2019
75,793672,2019-07-11T00:00:00,PO,Pilarmas Investindo Sekuritas,612473500.0,110531278500.0,4104.0,2019
76,793673,2019-07-11T00:00:00,PP,Aldiracita Sekuritas Indonesia,13620000.0,4189714500.0,301.0,2019
77,793674,2019-07-11T00:00:00,PS,PARAMITRA ALFA SEKURITAS,42531000.0,40518008100.0,2973.0,2019
78,793675,2019-07-11T00:00:00,QA,Pool Advista Sekuritas,44579800.0,109906316900.0,1492.0,2019
79,793676,2019-07-11T00:00:00,RB,Nikko Sekuritas Indonesia,175994922.0,49932532850.0,260.0,2019
80,793677,2019-07-11T00:00:00,RF,Buana Capital Sekuritas,162218900.0,59202615100.0,1781.0,2019
81,793678,2019-07-11T00:00:00,RG,Profindo Sekuritas Indonesia,113123200.0,70288120500.0,4655.0,2019
82,793679,2019-07-11T00:00:00,RO,NISP SEKURITAS,161888100.0,67859829000.0,3926.0,2019
83,793680,2019-07-11T00:00:00,RS,Yulie Sekuritas Indonesia Tbk.,2753900.0,883255400.0,244.0,2019
84,793681,2019-07-11T00:00:00,RX,Macquarie Sekuritas Indonesia,322665600.0,627371738400.0,7434.0,2019
85,793682,2019-07-11T00:00:00,SA,BOSOWA SEKURITAS,1418891200.0,166121836400.0,3850.0,2019
86,793683,2019-07-11T00:00:00,SC,IMG Sekuritas,49000.0,193250000.0,12.0,2019
87,793684,2019-07-11T00:00:00,SF,Surya Fajar Sekuritas,881603300.0,58412646700.0,886.0,2019
88,793685,2019-07-11T00:00:00,SH,Artha Sekuritas Indonesia,775082600.0,193007910000.0,3597.0,2019
89,793686,2019-07-11T00:00:00,SQ,BCA Sekuritas,71871592.0,75657286700.0,7569.0,2019
90,793687,2019-07-11T00:00:00,SS,Supra Sekuritas Indonesia,7022100.0,5154851500.0,382.0,2019
91,793688,2019-07-11T00:00:00,TF,Universal Broker Indonesia Sekuritas,458822100.0,173799779400.0,5606.0,2019
92,793689,2019-07-11T00:00:00,TP,OCBC Sekuritas Indonesia,224043700.0,159700895900.0,8030.0,2019
93,793690,2019-07-11T00:00:00,TS,Dwidana Sakti Sekuritas,132998100.0,8689406500.0,427.0,2019
94,793691,2019-07-11T00:00:00,TX,Dhanawibawa Sekuritas Indonesia,152778848.0,69017382086.0,748.0,2019
95,793692,2019-07-11T00:00:00,XA,NH Korindo Sekuritas Indonesia,8013817396.0,592158633196.0,16558.0,2019
96,793693,2019-07-11T00:00:00,XC,Primasia Unggul Sekuritas,8521800.0,1897103100.0,258.0,2019
97,793694,2019-07-11T00:00:00,XL,Mahakarya Artha Sekuritas,33811600.0,35996654600.0,1224.0,2019
98,793695,2019-07-11T00:00:00,YB,Jasa Utama Capital Sekuritas,323450300.0,196487915400.0,16966.0,2019
99,793696,2019-07-11T00:00:00,YJ,Lotus Andalan Sekuritas,923774300.0,205318657300.0,16370.0,2019
100,793697,2019-07-11T00:00:00,YO,Amantara Sekuritas Indonesia,276800.0,160590000.0,16.0,2019
101,793698,2019-07-11T00:00:00,YP,Mirae Asset Sekuritas Indonesia,1750252050.0,828145866800.0,132263.0,2019
102,793699,2019-07-11T00:00:00,YU,CGS-CIMB Sekuritas Indonesia,541381662.0,743733704104.0,28907.0,2019
103,793700,2019-07-11T00:00:00,ZP,Maybank Kim Eng Sekuritas,534950606.0,835507675684.0,32011.0,2019
104,793701,2019-07-11T00:00:00,ZR,Bumiputera Sekuritas,91192000.0,25079915000.0,1390.0,2019
1,793702,2019-07-12T00:00:00,AD,OSO Sekuritas Indonesia,263215374.0,119045919900.0,6613.0,2019
2,793703,2019-07-12T00:00:00,AF,Harita Kencana Sekuritas,7437100.0,4412611700.0,296.0,2019
3,793704,2019-07-12T00:00:00,AG,Kiwoom Sekuritas Indonesia,460495865.0,138737085175.0,6742.0,2019
4,793705,2019-07-12T00:00:00,AH,Shinhan Sekuritas Indonesia,198357600.0,61413748500.0,1211.0,2019
5,793706,2019-07-12T00:00:00,AI,UOB Kay Hian Sekuritas,135069600.0,98577120000.0,6366.0,2019
6,793707,2019-07-12T00:00:00,AK,UBS Sekuritas Indonesia,199020992.0,484315094950.0,20984.0,2019
7,793708,2019-07-12T00:00:00,AN,Wanteg Sekuritas,146402700.0,106813104900.0,2436.0,2019
8,793709,2019-07-12T00:00:00,AO,ERDIKHA ELIT SEKURITAS,129837400.0,85268088900.0,5256.0,2019
9,793710,2019-07-12T00:00:00,AP,Pacific Sekuritas Indonesia,287541100.0,76563955000.0,128.0,2019
10,793711,2019-07-12T00:00:00,AR,Binaartha Sekuritas,5924300.0,8710287700.0,554.0,2019
11,793712,2019-07-12T00:00:00,AT,Phintraco Sekuritas,61483400.0,41473374700.0,9310.0,2019
12,793713,2019-07-12T00:00:00,AZ,Sucor Sekuritas,198022300.0,129058557300.0,4959.0,2019
13,793714,2019-07-12T00:00:00,BF,Inti Fikasa Sekuritas,4395800.0,1437294600.0,140.0,2019
14,793715,2019-07-12T00:00:00,BK,J.P. Morgan Sekuritas Indonesia,98873724.0,357775179360.0,17908.0,2019
15,793716,2019-07-12T00:00:00,BQ,Korea Investment and Sekuritas Indonesia,605277500.0,110551024100.0,4225.0,2019
16,793717,2019-07-12T00:00:00,BR,Trust Sekuritas,123224800.0,52138799300.0,2091.0,2019
17,793718,2019-07-12T00:00:00,BS,Equity Sekuritas Indonesia,117034200.0,40976180600.0,414.0,2019
18,793719,2019-07-12T00:00:00,BZ,BATAVIA PROSPERINDO SEKURITAS,2360100.0,1754858000.0,95.0,2019
19,793720,2019-07-12T00:00:00,CC,MANDIRI SEKURITAS,908732600.0,1071190921700.0,79543.0,2019
20,793721,2019-07-12T00:00:00,CD,Mega Capital Sekuritas,65831400.0,47716708600.0,4030.0,2019
21,793722,2019-07-12T00:00:00,CG,Citigroup Sekuritas Indonesia,103319344.0,384436718900.0,16643.0,2019
22,793723,2019-07-12T00:00:00,CP,Valbury Sekuritas Indonesia,2151076235.0,405515091600.0,18687.0,2019
23,793724,2019-07-12T00:00:00,CS,Credit Suisse Sekuritas Indonesia,172595700.0,487487928700.0,16397.0,2019
24,793725,2019-07-12T00:00:00,DB,Deutsche Sekuritas Indonesia,12747821.0,53114389820.0,2613.0,2019
25,793726,2019-07-12T00:00:00,DD,Makindo Sekuritas,392200.0,3902048800.0,74.0,2019
26,793727,2019-07-12T00:00:00,DH,SINARMAS SEKURITAS,315317935.0,324934094200.0,19528.0,2019
27,793728,2019-07-12T00:00:00,DM,Masindo Artha Sekuritas,15438600.0,5310573700.0,419.0,2019
28,793729,2019-07-12T00:00:00,DP,DBS Vickers Sekuritas Indonesia,11163900.0,12004984700.0,695.0,2019
29,793730,2019-07-12T00:00:00,DR,RHB Sekuritas Indonesia,447618878.0,263219794000.0,23724.0,2019
30,793731,2019-07-12T00:00:00,DU,Varia Inti Sekuritas,20000.0,76612500.0,11.0,2019
31,793732,2019-07-12T00:00:00,DX,Bahana Sekuritas,271990500.0,200718442600.0,11158.0,2019
32,793733,2019-07-12T00:00:00,EL,Evergreen Sekuritas Indonesia,522918300.0,582273465400.0,3448.0,2019
33,793734,2019-07-12T00:00:00,EP,MNC Sekuritas,770175400.0,265921728200.0,86469.0,2019
34,793735,2019-07-12T00:00:00,ES,EKOKAPITAL SEKURITAS,8569200.0,5397742200.0,519.0,2019
35,793736,2019-07-12T00:00:00,FM,ONIX SEKURITAS,72298400.0,33878178100.0,1784.0,2019
36,793737,2019-07-12T00:00:00,FO,Forte Global Sekuritas,1363500.0,200329000.0,21.0,2019
37,793738,2019-07-12T00:00:00,FS,Yuanta Sekuritas Indonesia,484128400.0,88150014300.0,3372.0,2019
38,793739,2019-07-12T00:00:00,FZ,Waterfront Sekuritas Indonesia,438322400.0,125565357700.0,7584.0,2019
39,793740,2019-07-12T00:00:00,GA,BNC Sekuritas Indonesia,263832000.0,67410525000.0,2296.0,2019
40,793741,2019-07-12T00:00:00,GI,Mahastra Andalan Sekuritas,120000.0,193450000.0,17.0,2019
41,793742,2019-07-12T00:00:00,GR,PANIN SEKURITAS Tbk.,333826244.0,282493334200.0,18316.0,2019
42,793743,2019-07-12T00:00:00,GW,HSBC Sekuritas Indonesia,43101600.0,197990203400.0,2319.0,2019
43,793744,2019-07-12T00:00:00,HD,KGI Sekuritas Indonesia,999458565.0,217563038775.0,5371.0,2019
44,793745,2019-07-12T00:00:00,HP,Henan Putihrai Sekuritas,297427200.0,87688266200.0,11243.0,2019
45,793746,2019-07-12T00:00:00,ID,Anugerah Sekuritas Indonesia,311910700.0,32252475900.0,1979.0,2019
46,793747,2019-07-12T00:00:00,IF,SAMUEL SEKURITAS INDONESIA,89660700.0,47421207600.0,3511.0,2019
47,793748,2019-07-12T00:00:00,IH,Pacific 2000 Sekuritas,249012900.0,91615222500.0,3574.0,2019
48,793749,2019-07-12T00:00:00,II,Danatama Makmur Sekuritas,160414800.0,41698460100.0,62.0,2019
49,793750,2019-07-12T00:00:00,IN,INVESTINDO NUSANTARA SEKURITA,93192600.0,58495668700.0,2143.0,2019
50,793751,2019-07-12T00:00:00,IP,Indosurya Bersinar Sekuritas,36160200.0,33399661200.0,2417.0,2019
