No,IndexSummaryID,Date,IndexCode,Previous,Highest,Lowest,Close,NumberOfStock,Change,Volume,Value,Frequency,MarketCapital,Year
6,64458,2015-02-09T00:00:00,CONSUMER,2306.194,2310.749,2278.692,2286.328,36.0,-19.866,96278740.0,344729298250.0,12231.0,1038078317829360.0,2015
7,64459,2015-02-09T00:00:00,PROPERTY,570.689,575.335,570.465,571.011,54.0,0.322,1627614400.0,1090585197543.0,43283.0,391750838006936.0,2015
8,64460,2015-02-09T00:00:00,INFRASTRUC,1122.677,1131.579,1120.193,1121.937,51.0,-0.74,1663032156.0,730750688355.0,27430.0,721226782655696.0,2015
9,64461,2015-02-09T00:00:00,FINANCE,753.919,766.061,752.199,761.607,86.0,7.688,830228325.0,1653609726300.0,28188.0,1369845500039620.0,2015
10,64462,2015-02-09T00:00:00,TRADE,927.057,931.016,922.428,929.587,112.0,2.53,708893266.0,936365902735.0,33364.0,661594824657674.0,2015
11,64463,2015-02-09T00:00:00,MANUFACTUR,1365.246,1371.408,1356.541,1360.577,142.0,-4.669,447112339.0,887281052695.0,34245.0,1784579289616330.0,2015
12,64464,2015-02-09T00:00:00,LQ45,923.886,932.329,922.178,926.286,45.0,2.4,1347644264.0,4359834776425.0,115965.0,3444088520761900.0,2015
13,64465,2015-02-09T00:00:00,JII,711.517,716.686,708.41,710.887,30.0,-0.63,913205666.0,2476925315250.0,77284.0,2000379991191700.0,2015
14,64466,2015-02-09T00:00:00,MBX,1548.215,1558.488,1545.338,1550.838,256.0,2.623,3954948819.0,5060613221100.0,160976.0,4781306557276730.0,2015
15,64467,2015-02-09T00:00:00,DBX,708.165,709.645,705.285,705.66,251.0,-2.505,2001102722.0,757555950728.0,39699.0,555258205158326.0,2015
16,64468,2015-02-09T00:00:00,KOMPAS100,1174.266,1184.149,1172.31,1176.982,100.0,2.716,3005635593.0,5085932073368.0,155801.0,3870648111501000.0,2015
17,64469,2015-02-09T00:00:00,BISNIS-27,465.974,471.067,465.138,468.2,27.0,2.226,625956454.0,3171491999550.0,75828.0,2798972681707720.0,2015
18,64470,2015-02-09T00:00:00,PEFINDO25,491.884,495.311,491.672,494.091,25.0,2.207,273535030.0,272740261650.0,18199.0,165239228826206.0,2015
19,64471,2015-02-09T00:00:00,SRI-KEHATI,307.528,310.546,306.875,308.447,25.0,0.919,468558435.0,2718924658350.0,58950.0,2611409599837140.0,2015
20,64472,2015-02-09T00:00:00,ISSI,172.327,173.151,171.708,172.26,316.0,-0.067,3164939713.0,3592073544043.0,144963.0,3011060451756720.0,2015
21,64473,2015-02-09T00:00:00,IDX30,475.423,479.998,474.47,476.958,30.0,1.535,931308619.0,3638627324875.0,87518.0,3085270386907950.0,2015
22,64474,2015-02-09T00:00:00,INFOBANK15,584.165,594.7,582.592,591.173,15.0,7.008,153275908.0,1355392779300.0,15611.0,1184043431512360.0,2015
23,64475,2015-02-09T00:00:00,SMinfra18,359.756,363.128,359.586,360.5,18.0,0.744,366811380.0,1161497987255.0,33883.0,951052071043600.0,2015
24,64476,2015-02-09T00:00:00,MNC36,290.541,293.649,290.055,291.715,36.0,1.174,858002928.0,3504824075450.0,92485.0,3081776135004100.0,2015
25,64477,2015-02-09T00:00:00,Investor33,380.639,385.064,380.094,382.964,33.0,2.325,1045852315.0,3368882142700.0,75960.0,2784692527953280.0,2015
1,64503,2015-02-10T00:00:00,COMPOSITE,5348.47,5362.573,5310.083,5321.474,507.0,-26.996,5138927493.0,5088939380012.0,193681.0,5310353363262210.0,2015
2,64504,2015-02-10T00:00:00,AGRI,2274.686,2285.028,2254.622,2255.489,21.0,-19.197,477784877.0,233479412810.0,12404.0,155206575083531.0,2015
3,64505,2015-02-10T00:00:00,MINING,1343.732,1348.698,1336.943,1346.926,41.0,3.194,728976200.0,232725687300.0,20383.0,251636613241611.0,2015
4,64506,2015-02-10T00:00:00,BASIC-IND,525.816,525.762,520.829,523.403,65.0,-2.413,134293750.0,253319818100.0,12929.0,367407712483038.0,2015
5,64507,2015-02-10T00:00:00,MISC-IND,1324.264,1342.687,1327.925,1331.908,41.0,7.644,254686842.0,367845882200.0,11491.0,379577502207641.0,2015
6,64508,2015-02-10T00:00:00,CONSUMER,2286.328,2298.069,2255.436,2255.436,36.0,-30.892,101159621.0,355762243514.0,12943.0,1026865083483420.0,2015
7,64509,2015-02-10T00:00:00,PROPERTY,571.011,572.802,566.266,567.817,54.0,-3.194,1489634513.0,826919670140.0,37647.0,389566011987428.0,2015
8,64510,2015-02-10T00:00:00,INFRASTRUC,1121.937,1128.082,1112.829,1118.901,51.0,-3.036,774640415.0,750010209260.0,28636.0,719275060903426.0,2015
9,64511,2015-02-10T00:00:00,FINANCE,761.607,763.98,755.595,757.22,86.0,-4.387,539882594.0,1281970906436.0,23522.0,1362316421571760.0,2015
10,64512,2015-02-10T00:00:00,TRADE,929.587,931.555,921.573,925.234,112.0,-4.353,637868681.0,786905550252.0,33726.0,658502382300359.0,2015
11,64513,2015-02-10T00:00:00,MANUFACTUR,1360.577,1366.195,1350.391,1351.812,142.0,-8.765,490140213.0,976927943814.0,37363.0,1773850298174100.0,2015
12,64514,2015-02-10T00:00:00,LQ45,926.286,929.476,919.18,920.905,45.0,-5.381,986109976.0,3753755247802.0,104748.0,3424080384561430.0,2015
13,64515,2015-02-10T00:00:00,JII,710.887,713.571,705.872,707.01,30.0,-3.877,684146203.0,2180823921992.0,66585.0,1989470534050820.0,2015
14,64516,2015-02-10T00:00:00,MBX,1550.838,1555.123,1538.931,1541.465,256.0,-9.373,3434414339.0,4404813996050.0,156537.0,4753431770904860.0,2015
15,64517,2015-02-10T00:00:00,DBX,705.66,707.77,702.999,707.77,251.0,2.11,1704513154.0,684125383962.0,37144.0,556921592357351.0,2015
16,64518,2015-02-10T00:00:00,KOMPAS100,1176.982,1180.829,1167.573,1169.719,100.0,-7.263,2416933351.0,4365599680822.0,145460.0,3846769123529140.0,2015
17,64519,2015-02-10T00:00:00,BISNIS-27,468.2,469.866,464.409,465.396,27.0,-2.804,558397768.0,2773026621640.0,70890.0,2782210364719760.0,2015
18,64520,2015-02-10T00:00:00,PEFINDO25,494.091,496.576,484.873,485.378,25.0,-8.713,210432800.0,230267596800.0,15061.0,162325501430091.0,2015
19,64521,2015-02-10T00:00:00,SRI-KEHATI,308.447,309.73,306.338,306.739,25.0,-1.708,445247100.0,2551898961850.0,60353.0,2596955202444580.0,2015
20,64522,2015-02-10T00:00:00,ISSI,172.26,172.752,171.027,171.322,316.0,-0.938,2803179748.0,3152397951942.0,132951.0,2994677487740840.0,2015
21,64523,2015-02-10T00:00:00,IDX30,476.958,478.635,473.308,474.007,30.0,-2.951,716079878.0,3199590516002.0,79324.0,3066178528630000.0,2015
22,64524,2015-02-10T00:00:00,INFOBANK15,591.173,593.537,585.937,587.325,15.0,-3.848,128235017.0,1123170101694.0,17300.0,1176337549921720.0,2015
23,64525,2015-02-10T00:00:00,SMinfra18,360.5,361.835,358.027,359.692,18.0,-0.808,320413867.0,1055052430560.0,33822.0,948952770273630.0,2015
24,64526,2015-02-10T00:00:00,MNC36,291.715,292.773,289.183,289.651,36.0,-2.064,762065468.0,3129190317840.0,84978.0,3059972927703720.0,2015
25,64527,2015-02-10T00:00:00,Investor33,382.964,384.362,380.485,381.361,33.0,-1.603,725516750.0,2831629269450.0,70323.0,2773035633986240.0,2015
1,64553,2015-02-11T00:00:00,COMPOSITE,5321.474,5345.081,5327.893,5336.519,507.0,15.045,5523954604.0,5317356311896.0,225816.0,5324369349719280.0,2015
2,64554,2015-02-11T00:00:00,AGRI,2255.489,2272.216,2253.739,2272.216,21.0,16.727,712944737.0,226610550095.0,14266.0,156357622255544.0,2015
3,64555,2015-02-11T00:00:00,MINING,1346.926,1355.074,1343.605,1347.384,41.0,0.458,718302480.0,334419528470.0,25791.0,251722220047158.0,2015
4,64556,2015-02-11T00:00:00,BASIC-IND,523.403,524.275,520.749,522.631,65.0,-0.772,161493987.0,366762585190.0,17864.0,366866263264505.0,2015
5,64557,2015-02-11T00:00:00,MISC-IND,1331.908,1368.296,1332.052,1368.296,41.0,36.388,183806839.0,502755933425.0,9886.0,389947648307036.0,2015
6,64558,2015-02-11T00:00:00,CONSUMER,2255.436,2272.401,2254.514,2258.103,36.0,2.667,102126340.0,275586097645.0,18211.0,1027738816310930.0,2015
7,64559,2015-02-11T00:00:00,PROPERTY,567.817,571.032,560.044,563.885,54.0,-3.932,1403464114.0,997622639638.0,43078.0,386868282050381.0,2015
8,64560,2015-02-11T00:00:00,INFRASTRUC,1118.901,1126.434,1118.895,1120.068,51.0,1.167,1191145386.0,724655588380.0,38328.0,720025157030775.0,2015
9,64561,2015-02-11T00:00:00,FINANCE,757.22,762.639,757.165,760.07,86.0,2.85,539320216.0,1124281907750.0,23137.0,1367245112391450.0,2015
10,64562,2015-02-11T00:00:00,TRADE,925.234,928.799,922.917,923.961,112.0,-1.273,511350505.0,764661481303.0,35255.0,657598228061502.0,2015
11,64563,2015-02-11T00:00:00,MANUFACTUR,1351.812,1362.738,1352.033,1361.55,142.0,9.738,447427166.0,1145104616260.0,45961.0,1784552727882470.0,2015
12,64564,2015-02-11T00:00:00,LQ45,920.905,927.152,922.683,926.166,45.0,5.261,1192860118.0,4014167753715.0,117502.0,3443642767790480.0,2015
13,64565,2015-02-11T00:00:00,JII,707.01,713.166,707.788,712.137,30.0,5.127,842752118.0,2497519739515.0,77778.0,2003897520665900.0,2015
14,64566,2015-02-11T00:00:00,MBX,1541.465,1549.224,1543.616,1546.974,256.0,5.509,4060100414.0,4798182336448.0,190915.0,4769192959730090.0,2015
15,64567,2015-02-11T00:00:00,DBX,707.77,709.156,703.109,705.547,251.0,-2.223,1463854190.0,519173975448.0,34901.0,555176389989189.0,2015
16,64568,2015-02-11T00:00:00,KOMPAS100,1169.719,1175.934,1171.15,1174.641,100.0,4.922,2625020966.0,4618867219356.0,166648.0,3862956005992270.0,2015
17,64569,2015-02-11T00:00:00,BISNIS-27,465.396,469.05,466.148,468.415,27.0,3.019,590785588.0,2843534194910.0,76840.0,2800256468720190.0,2015
18,64570,2015-02-11T00:00:00,PEFINDO25,485.378,492.525,485.827,487.024,25.0,1.646,236659873.0,266042923690.0,22139.0,162875998334282.0,2015
19,64571,2015-02-11T00:00:00,SRI-KEHATI,306.739,309.983,307.658,309.585,25.0,2.846,456606675.0,2507977575500.0,62977.0,2621044776211500.0,2015
20,64572,2015-02-11T00:00:00,ISSI,171.322,172.462,171.519,172.066,316.0,0.744,2706812564.0,3581861238141.0,156922.0,3007681203499390.0,2015
21,64573,2015-02-11T00:00:00,IDX30,474.007,477.532,475.04,477.024,30.0,3.017,853257304.0,3279666628970.0,88774.0,3085698430872570.0,2015
22,64574,2015-02-11T00:00:00,INFOBANK15,587.325,592.904,587.357,590.495,15.0,3.17,110769066.0,948494990100.0,15767.0,1182686892002120.0,2015
23,64575,2015-02-11T00:00:00,SMinfra18,359.692,361.797,359.561,360.039,18.0,0.347,324756072.0,1067121406065.0,37508.0,949806621080515.0,2015
24,64576,2015-02-11T00:00:00,MNC36,289.651,291.958,290.287,291.591,36.0,1.94,781165797.0,3082143744310.0,91996.0,3080459397146780.0,2015
25,64577,2015-02-11T00:00:00,Investor33,381.361,384.429,381.996,383.97,33.0,2.609,818220676.0,2956007453085.0,73319.0,2792011139483020.0,2015
1,64578,2015-02-12T00:00:00,COMPOSITE,5336.519,5346.14,5320.244,5343.411,507.0,6.892,5217139694.0,6037115653735.0,237537.0,5328822953520630.0,2015
2,64579,2015-02-12T00:00:00,AGRI,2272.216,2295.895,2266.123,2283.376,21.0,11.16,437229600.0,308407373000.0,19635.0,157125538703816.0,2015
3,64580,2015-02-12T00:00:00,MINING,1347.384,1351.703,1340.463,1348.278,41.0,0.894,532616517.0,294670281675.0,22500.0,251911024131182.0,2015
4,64581,2015-02-12T00:00:00,BASIC-IND,522.631,523.277,515.783,518.351,65.0,-4.28,120104074.0,387999569570.0,17173.0,363861659801860.0,2015
5,64582,2015-02-12T00:00:00,MISC-IND,1368.296,1374.941,1343.627,1374.941,41.0,6.645,127199950.0,343828022500.0,9096.0,391841403000016.0,2015
6,64583,2015-02-12T00:00:00,CONSUMER,2258.103,2262.363,2240.359,2256.972,36.0,-1.131,105226004.0,340927920100.0,17787.0,1025505389726490.0,2015
7,64584,2015-02-12T00:00:00,PROPERTY,563.885,565.343,556.836,558.532,54.0,-5.353,1326115038.0,789541392344.0,39168.0,383196297128472.0,2015
8,64585,2015-02-12T00:00:00,INFRASTRUC,1120.068,1129.428,1120.256,1128.175,51.0,8.107,865063509.0,825569725630.0,34209.0,725236801553288.0,2015
9,64586,2015-02-12T00:00:00,FINANCE,760.07,764.244,759.395,762.534,86.0,2.464,839561234.0,1493266161125.0,26751.0,1371614078445610.0,2015
10,64587,2015-02-12T00:00:00,TRADE,923.961,925.531,919.286,925.531,112.0,1.57,864023768.0,1252905207791.0,51218.0,658530761029898.0,2015
11,64588,2015-02-12T00:00:00,MANUFACTUR,1361.55,1362.06,1348.93,1360.202,142.0,-1.348,352530028.0,1072755512170.0,44056.0,1781208452528360.0,2015
12,64589,2015-02-12T00:00:00,LQ45,926.166,929.011,923.695,928.927,45.0,2.761,1201660741.0,4523228131245.0,119930.0,3453908408038760.0,2015
13,64590,2015-02-12T00:00:00,JII,712.137,713.977,708.229,713.977,30.0,1.84,792989645.0,2569017409000.0,77736.0,2009075367040560.0,2015
14,64591,2015-02-12T00:00:00,MBX,1546.974,1550.015,1542.388,1548.994,256.0,2.02,2952380925.0,5242227693461.0,195339.0,4773156999901030.0,2015
15,64592,2015-02-12T00:00:00,DBX,705.547,706.476,702.266,706.375,251.0,0.828,2264758769.0,794887960274.0,42198.0,555665953619603.0,2015
16,64593,2015-02-12T00:00:00,KOMPAS100,1174.641,1177.249,1171.237,1177.196,100.0,2.555,2843529258.0,5241725121655.0,176065.0,3871360586585860.0,2015
17,64594,2015-02-12T00:00:00,BISNIS-27,468.415,470.388,467.488,470.252,27.0,1.837,740190528.0,3592719498845.0,81144.0,2811241203160300.0,2015
18,64595,2015-02-12T00:00:00,PEFINDO25,487.024,491.005,486.682,487.517,25.0,0.493,295018089.0,466485565620.0,23204.0,163041061554270.0,2015
19,64596,2015-02-12T00:00:00,SRI-KEHATI,309.585,310.662,308.441,310.532,25.0,0.947,497850412.0,2942691332755.0,63061.0,2629062550855080.0,2015
20,64597,2015-02-12T00:00:00,ISSI,172.066,172.181,171.228,172.181,316.0,0.115,3182628613.0,3842310230084.0,169887.0,3009715119434310.0,2015
21,64598,2015-02-12T00:00:00,IDX30,477.024,478.543,475.781,478.356,30.0,1.332,916430011.0,3922300473620.0,88017.0,3094310907372940.0,2015
22,64599,2015-02-12T00:00:00,INFOBANK15,590.495,594.162,589.727,592.723,15.0,2.228,140856489.0,1311555117925.0,17527.0,1187148284652510.0,2015
23,64600,2015-02-12T00:00:00,SMinfra18,360.039,362.028,359.626,361.228,18.0,1.189,371215796.0,1257233845080.0,34324.0,951991715842520.0,2015
24,64601,2015-02-12T00:00:00,MNC36,291.591,292.484,290.818,292.469,36.0,0.878,973966731.0,3862648423320.0,97885.0,3089737457515360.0,2015
25,64602,2015-02-12T00:00:00,Investor33,383.97,385.325,382.986,385.259,33.0,1.289,865447848.0,3479846463925.0,81543.0,2801383490482180.0,2015
1,64628,2015-02-13T00:00:00,COMPOSITE,5343.411,5380.837,5352.952,5374.165,507.0,30.754,4964117626.0,6278507859773.0,184399.0,5358029520852540.0,2015
2,64629,2015-02-13T00:00:00,AGRI,2283.376,2297.431,2238.82,2257.904,21.0,-25.472,293314803.0,226425302550.0,15914.0,155372764347279.0,2015
3,64630,2015-02-13T00:00:00,MINING,1348.278,1361.27,1352.674,1356.13,41.0,7.852,516101487.0,358626616246.0,16032.0,253378166516761.0,2015
4,64631,2015-02-13T00:00:00,BASIC-IND,518.351,521.02,517.296,518.624,65.0,0.273,66466739.0,153994706951.0,9430.0,364053179391108.0,2015
5,64632,2015-02-13T00:00:00,MISC-IND,1374.941,1384.039,1366.158,1378.682,41.0,3.741,173466578.0,496528003543.0,9803.0,392907499575192.0,2015
6,64633,2015-02-13T00:00:00,CONSUMER,2256.972,2278.514,2249.545,2277.083,36.0,20.111,103727092.0,341217229220.0,11397.0,1032201678727870.0,2015
7,64634,2015-02-13T00:00:00,PROPERTY,558.532,562.056,557.94,559.415,54.0,0.883,1066740915.0,759089687384.0,29196.0,383806278914949.0,2015
8,64635,2015-02-13T00:00:00,INFRASTRUC,1128.175,1150.001,1132.161,1143.644,51.0,15.469,1337802279.0,1177655467688.0,29761.0,735180756578616.0,2015
9,64636,2015-02-13T00:00:00,FINANCE,762.534,770.61,764.927,766.653,86.0,4.119,595684975.0,1531492522781.0,19501.0,1378916622047550.0,2015
10,64637,2015-02-13T00:00:00,TRADE,925.531,930.447,924.537,930.447,112.0,4.916,810812758.0,1233478323410.0,43365.0,662212574753219.0,2015
11,64638,2015-02-13T00:00:00,MANUFACTUR,1360.202,1367.34,1356.272,1367.34,142.0,7.138,343660409.0,991739939714.0,30630.0,1789162357694170.0,2015
12,64639,2015-02-13T00:00:00,LQ45,928.927,937.822,932.974,937.822,45.0,8.895,1303373107.0,4899943801454.0,98624.0,3486981702593920.0,2015
13,64640,2015-02-13T00:00:00,JII,713.977,721.525,716.041,721.525,30.0,7.548,956898432.0,2990050341200.0,67663.0,2030316739212920.0,2015
14,64641,2015-02-13T00:00:00,MBX,1548.994,1560.923,1553.302,1559.844,256.0,10.85,2737360152.0,5615639767897.0,149458.0,4804560875696120.0,2015
15,64642,2015-02-13T00:00:00,DBX,706.375,707.528,701.805,703.336,251.0,-3.039,2226757474.0,662868091876.0,34941.0,553468645156420.0,2015
16,64643,2015-02-13T00:00:00,KOMPAS100,1177.196,1187.65,1181.037,1186.474,100.0,9.278,2703824844.0,5504358496743.0,137598.0,3901869715627340.0,2015
17,64644,2015-02-13T00:00:00,BISNIS-27,470.252,475.147,472.547,474.316,27.0,4.064,824655118.0,3724946223190.0,67725.0,2835532244382620.0,2015
18,64645,2015-02-13T00:00:00,PEFINDO25,487.517,492.776,488.315,491.303,25.0,3.786,243639236.0,282373912965.0,16584.0,164307052070306.0,2015
19,64646,2015-02-13T00:00:00,SRI-KEHATI,310.532,313.875,311.708,313.477,25.0,2.945,621936974.0,3416231902941.0,55135.0,2653993634207920.0,2015
20,64647,2015-02-13T00:00:00,ISSI,172.181,173.434,172.272,173.209,316.0,1.028,3382449444.0,4163462330664.0,134596.0,3027678649125660.0,2015
21,64648,2015-02-13T00:00:00,IDX30,478.356,483.301,480.627,483.101,30.0,4.745,1032807484.0,4258549048460.0,78372.0,3125004580283390.0,2015
22,64649,2015-02-13T00:00:00,INFOBANK15,592.723,599.683,594.826,596.233,15.0,3.51,138963754.0,1378965505476.0,13894.0,1194179422192370.0,2015
23,64650,2015-02-13T00:00:00,SMinfra18,361.228,367.513,362.356,365.432,18.0,4.204,453208625.0,1415213552026.0,30633.0,962652233844900.0,2015
24,64651,2015-02-13T00:00:00,MNC36,292.469,295.485,293.853,295.325,36.0,2.856,1068771982.0,4062084224852.0,80883.0,3119915870954460.0,2015
25,64652,2015-02-13T00:00:00,Investor33,385.259,389.139,386.801,388.327,33.0,3.068,898253999.0,3767080812365.0,67485.0,2823692844479190.0,2015
1,64678,2015-02-16T00:00:00,COMPOSITE,5374.165,5384.024,5320.399,5325.495,507.0,-48.67,5552165331.0,5725029175449.0,199895.0,5311213739735740.0,2015
2,64679,2015-02-16T00:00:00,AGRI,2257.904,2263.619,2235.099,2237.882,21.0,-20.022,317811400.0,161852709900.0,13057.0,153994994246004.0,2015
3,64680,2015-02-16T00:00:00,MINING,1356.13,1363.384,1344.318,1346.587,41.0,-9.543,549106341.0,394595250140.0,14153.0,251616646213699.0,2015
4,64681,2015-02-16T00:00:00,BASIC-IND,518.624,519.9,515.848,517.568,65.0,-1.056,81510188.0,188273185099.0,10905.0,363311756976118.0,2015
5,64682,2015-02-16T00:00:00,MISC-IND,1378.682,1383.106,1351.271,1355.073,41.0,-23.609,273676906.0,258444983500.0,9241.0,386179129538305.0,2015
6,64683,2015-02-16T00:00:00,CONSUMER,2277.083,2281.917,2236.56,2236.56,36.0,-40.523,150672507.0,415861304207.0,14490.0,1018053106000500.0,2015
7,64684,2015-02-16T00:00:00,PROPERTY,559.415,562.053,550.889,552.098,54.0,-7.317,1162523310.0,813595819237.0,37151.0,378865583195929.0,2015
8,64685,2015-02-16T00:00:00,INFRASTRUC,1143.644,1143.612,1123.04,1124.155,51.0,-19.489,1664759206.0,744872517947.0,26297.0,722652467069355.0,2015
9,64686,2015-02-16T00:00:00,FINANCE,766.653,769.719,764.518,766.065,86.0,-0.588,551819521.0,1725421508789.0,21835.0,1377723929276480.0,2015
10,64687,2015-02-16T00:00:00,TRADE,930.447,934.354,917.692,925.876,112.0,-4.571,800285952.0,1022111896630.0,52766.0,658816127219348.0,2015
11,64688,2015-02-16T00:00:00,MANUFACTUR,1367.34,1370.074,1348.467,1348.467,142.0,-18.873,505859601.0,862579472806.0,34636.0,1767543992514930.0,2015
12,64689,2015-02-16T00:00:00,LQ45,937.822,940.046,926.804,926.804,45.0,-11.018,1233895022.0,4282620929804.0,106565.0,3446014599236870.0,2015
13,64690,2015-02-16T00:00:00,JII,721.525,722.427,709.596,709.596,30.0,-11.929,797639488.0,2207511401402.0,69550.0,1996747711655530.0,2015
14,64691,2015-02-16T00:00:00,MBX,1559.844,1562.996,1543.152,1544.913,256.0,-14.931,3724363663.0,4951811234299.0,158304.0,4760472688968220.0,2015
15,64692,2015-02-16T00:00:00,DBX,703.336,704.092,699.116,699.923,251.0,-3.413,1827801668.0,773217941150.0,41591.0,550741050767527.0,2015
16,64693,2015-02-16T00:00:00,KOMPAS100,1186.474,1189.407,1173.606,1173.606,100.0,-12.868,2985236868.0,4970071436289.0,155244.0,3859631434402670.0,2015
17,64694,2015-02-16T00:00:00,BISNIS-27,474.316,475.662,469.091,469.738,27.0,-4.578,712225538.0,3251661367552.0,72693.0,2808166324009170.0,2015
18,64695,2015-02-16T00:00:00,PEFINDO25,491.303,494.837,485.686,487.332,25.0,-3.971,309737447.0,279834350260.0,18451.0,162979126515951.0,2015
19,64696,2015-02-16T00:00:00,SRI-KEHATI,313.477,314.113,309.398,309.398,25.0,-4.079,553385422.0,3031191166310.0,58178.0,2619462736474940.0,2015
20,64697,2015-02-16T00:00:00,ISSI,173.209,173.529,170.978,170.978,316.0,-2.231,2955331191.0,3419930870737.0,148591.0,2988782040917610.0,2015
21,64698,2015-02-16T00:00:00,IDX30,483.101,484.354,477.764,477.764,30.0,-5.337,886225114.0,3724061751322.0,83205.0,3090482867853820.0,2015
22,64699,2015-02-16T00:00:00,INFOBANK15,596.233,598.743,594.19,595.187,15.0,-1.046,161393871.0,1565065741539.0,16328.0,1192084745065650.0,2015
23,64700,2015-02-16T00:00:00,SMinfra18,365.432,365.782,359.793,360.245,18.0,-5.187,511164643.0,1067418365074.0,31982.0,949660252165660.0,2015
24,64701,2015-02-16T00:00:00,MNC36,295.325,295.995,291.675,291.675,36.0,-3.65,960497845.0,3551331384664.0,89464.0,3081349005260140.0,2015
25,64702,2015-02-16T00:00:00,Investor33,388.327,388.955,383.385,384.564,33.0,-3.763,933988797.0,3379987663703.0,73914.0,2796328199712160.0,2015
1,64728,2015-02-17T00:00:00,COMPOSITE,5325.495,5342.925,5319.465,5337.501,507.0,12.006,5240198838.0,4715910033953.0,174472.0,5321534547883930.0,2015
2,64729,2015-02-17T00:00:00,AGRI,2237.882,2253.476,2236.473,2244.195,21.0,6.313,919299898.0,286255201300.0,16830.0,154429381121028.0,2015
